time,lat1,lon1,lat2,lon2,received_rssi,received_snr
1718405077,47.55104064941406,-122.315773,47.530655757870726,-122.2715428,-114,-6.0
1718405027,47.55006027,-122.3141861,47.530655757870726,-122.2715428,-115,-7.199999809
1718404930,47.54721832275391,-122.3095932,47.530655757870726,-122.2715428,-114,-8.800000191
1718404917,47.54706954956055,-122.3093719,47.530655757870726,-122.2715428,-112,-8.800000191
1718404911,47.546974182128906,-122.3092422,47.530655757870726,-122.2715428,-106,-2.5
1718404892,47.54663848876953,-122.308754,47.530655757870726,-122.2715428,-107,-1.799999952
1718404885,47.54636001586914,-122.3083878,47.530655757870726,-122.2715428,-122,-3.200000048
1718404854,47.5449447631836,-122.3067932,47.530655757870726,-122.2715428,-116,-11.19999981
1718404847,47.54462432861328,-122.3064575,47.530655757870726,-122.2715428,-116,-12.0
1718404815,47.54248809814453,-122.3041916,47.530655757870726,-122.2715428,-115,-9.800000191
1718404789,47.53824615478516,-122.2992935,47.530655757870726,-122.2715428,-121,-5.199999809
1718404783,47.53686523,-122.2977142,47.530655757870726,-122.2715428,-108,-9.0
1718404764,47.53310012817383,-122.2949905,47.530655757870726,-122.2715428,-114,-8.800000191
1718404744,47.52851867675781,-122.2928391,47.530655757870726,-122.2715428,-107,-2.5
1718404738,47.52702713012695,-122.2922516,47.530655757870726,-122.2715428,-115,-11.0
1718404725,47.52393341064453,-122.2912064,47.530655757870726,-122.2715428,-118,-12.5
1718404719,47.52248001098633,-122.2907639,47.530655757870726,-122.2715428,-117,-12.0
1718404712,47.520729064941406,-122.290062,47.530655757870726,-122.2715428,-123,-10.80000019
1718405282,47.56054688,-122.3214417,47.53205816773291,-122.3488878,-130,-15.80000019
1718405161,47.55448532104492,-122.3183517,47.53205816773291,-122.3488878,-137,-17.79999924
1718405090,47.55134582519531,-122.3161697,47.53205816773291,-122.3488878,-129,-15.80000019
1718405077,47.55104064941406,-122.315773,47.53205816773291,-122.3488878,-126,-11.5
1718405065,47.55088424682617,-122.3155518,47.53205816773291,-122.3488878,-130,-14.80000019
1718404937,47.54738235473633,-122.3098373,47.53205816773291,-122.3488878,-120,-5.5
1718404892,47.54663848876953,-122.308754,47.53205816773291,-122.3488878,-127,-13.0
1718404847,47.54462432861328,-122.3064575,47.53205816773291,-122.3488878,-130,-15.5
1718404546,47.48139953613281,-122.2715149,47.53252078203995,-122.2666528,-125,-10.0
1718404744,47.52851867675781,-122.2928391,47.53273388440102,-122.2910653,-115,-8.199999809
1718405269,47.55995559692383,-122.3213577,47.53393616926552,-122.3465528,-126,-10.0
1718405225,47.55760574,-122.3204498,47.53393616926552,-122.3465528,-122,-10.80000019
1718405212,47.556758880615234,-122.3198853,47.53393616926552,-122.3465528,-123,-8.800000191
1718405123,47.55265045166016,-122.3172607,47.53393616926552,-122.3465528,-117,-3.200000048
1718405116,47.55236816,-122.3170853,47.53393616926552,-122.3465528,-114,-1.0
1718405096,47.55155944824219,-122.3163986,47.53393616926552,-122.3465528,-122,-8.0
1718405084,47.55120468139648,-122.3159943,47.53393616926552,-122.3465528,-120,-7.5
1718405065,47.55088424682617,-122.3155518,47.53393616926552,-122.3465528,-121,-8.800000191
1718405033,47.55020904541016,-122.3144379,47.53393616926552,-122.3465528,-123,-12.0
1718404994,47.54913711547852,-122.312645,47.53393616926552,-122.3465528,-120,-6.800000191
1718404950,47.54777145385742,-122.3104553,47.53393616926552,-122.3465528,-118,-5.5
1718404943,47.54756927490234,-122.3101349,47.53393616926552,-122.3465528,-117,-6.199999809
1718404937,47.54738235473633,-122.3098373,47.53393616926552,-122.3465528,-109,1.7999999523162842
1718404923,47.54711532592773,-122.3094406,47.53393616926552,-122.3465528,-105,1.7999999523162842
1718404904,47.54683303833008,-122.3090286,47.53393616926552,-122.3465528,-111,2.799999952316284
1718404892,47.54663848876953,-122.308754,47.53393616926552,-122.3465528,-113,0.800000012
1718404866,47.54555892944336,-122.3074265,47.53393616926552,-122.3465528,-108,4.800000190734863
1718404854,47.5449447631836,-122.3067932,47.53393616926552,-122.3465528,-114,-4.0
1718404783,47.53686523,-122.2977142,47.53393616926552,-122.3465528,-111,1.7999999523162842
1718404681,47.512962341308594,-122.2853088,47.53393616926552,-122.3465528,-116,-9.0
1718404597,47.49308013916016,-122.266304,47.53393616926552,-122.3465528,-116,-5.199999809
1718405820,47.59946823120117,-122.3214798,47.53500568388223,-122.3726915,-122,-15.19999981
1718404898,47.54674149,-122.3088913,47.53500568388223,-122.3726915,-123,-15.0
1718405839,47.60083008,-122.3231125,47.538850220954174,-122.3779914,-117,-8.199999809
1718405276,47.56029129,-122.3214188,47.538850220954174,-122.3779914,-112,-5.5
1718405257,47.55929183959961,-122.3211975,47.538850220954174,-122.3779914,-115,-8.199999809
1718405782,47.59710311889648,-122.3199844,47.538850220954174,-122.3779914,-103,2.5
1718405769,47.59682083129883,-122.3198929,47.538850220954174,-122.3779914,-99,-0.5
1718405212,47.556758880615234,-122.3198853,47.538850220954174,-122.3779914,-117,-9.199999809
1718405750,47.59498596191406,-122.3197403,47.538850220954174,-122.3779914,-125,-13.5
1718405680,47.58338165283203,-122.3196945,47.538850220954174,-122.3779914,-118,-10.0
1718405584,47.57534790039063,-122.3196564,47.538850220954174,-122.3779914,-119,-14.5
1718405199,47.55620574951172,-122.3194885,47.538850220954174,-122.3779914,-113,-7.800000191
1718405173,47.55501556396485,-122.3186798,47.538850220954174,-122.3779914,-120,-12.19999981
1718405020,47.54985427856445,-122.3138351,47.538850220954174,-122.3779914,-122,-13.0
1718404860,47.54526901245117,-122.3071289,47.538850220954174,-122.3779914,-122,-12.80000019
1718404834,47.54436111450195,-122.3061829,47.538850220954174,-122.3779914,-114,-9.199999809
1718404802,47.54047775268555,-122.3018875,47.538850220954174,-122.3779914,-127,-9.199999809
1718405173,47.55501556396485,-122.3186798,47.54240398585348,-122.3216559,-120,-15.5
1718405116,47.55236816,-122.3170853,47.54240398585348,-122.3216559,-120,-13.19999981
1718404923,47.54711532592773,-122.3094406,47.54240398585348,-122.3216559,-115,-8.199999809
1718404808,47.54140090942383,-122.3029633,47.54240398585348,-122.3216559,-119,-12.19999981
1718405090,47.55134582519531,-122.3161697,47.542722886879794,-122.3006312,-120,-9.0
1718405052,47.55057907104492,-122.3150635,47.542722886879794,-122.3006312,-118,-5.0
1718405033,47.55020904541016,-122.3144379,47.542722886879794,-122.3006312,-119,-11.19999981
1718405013,47.549686431884766,-122.3135529,47.542722886879794,-122.3006312,-120,-6.199999809
1718405007,47.54951858520508,-122.3132706,47.542722886879794,-122.3006312,-118,-4.5
1718404994,47.54913711547852,-122.312645,47.542722886879794,-122.3006312,-118,-11.0
1718404975,47.54853820800781,-122.3116913,47.542722886879794,-122.3006312,-119,-11.19999981
1718404956,47.54793930053711,-122.3107224,47.542722886879794,-122.3006312,-118,-9.0
1718404827,47.544036865234375,-122.3058395,47.542722886879794,-122.3006312,-113,-4.800000191
1718404808,47.54140090942383,-122.3029633,47.542722886879794,-122.3006312,-105,5.0
1718404796,47.53948974609375,-122.3007355,47.542722886879794,-122.3006312,-106,4.800000190734863
1718404783,47.53686523,-122.2977142,47.542722886879794,-122.3006312,-112,0.5
1718404725,47.52393341064453,-122.2912064,47.542722886879794,-122.3006312,-119,-9.800000191
1718404783,47.53686523,-122.2977142,47.54327270368826,-122.2980395,-112,-7.800000191
1718404706,47.51924133300781,-122.2893295,47.54327270368826,-122.2980395,-126,-14.5
1718405820,47.59946823120117,-122.3214798,47.54468061147836,-122.3687712,-120,-10.5
1718405814,47.598854064941406,-122.3209229,47.54468061147836,-122.3687712,-116,-7.199999809
1718405782,47.59710311889648,-122.3199844,47.54468061147836,-122.3687712,-121,-11.80000019
1718405839,47.60083008,-122.3231125,47.54580855981581,-122.3186323,-119,-9.5
1718405238,47.558387756347656,-122.3208618,47.54580855981581,-122.3186323,-117,-5.800000191
1718405584,47.57534790039063,-122.3196564,47.54580855981581,-122.3186323,-122,-15.5
1718405154,47.55415344238281,-122.3181534,47.54580855981581,-122.3186323,-102,3.0
1718405129,47.55294418334961,-122.3174362,47.54580855981581,-122.3186323,-95,4.0
1718405077,47.55104064941406,-122.315773,47.54580855981581,-122.3186323,-94,9.199999809265137
1718405071,47.55095291137695,-122.3156509,47.54580855981581,-122.3186323,-96,8.199999809265137
1718405058,47.55068588256836,-122.3152466,47.54580855981581,-122.3186323,-95,7.199999809265137
1718405013,47.549686431884766,-122.3135529,47.54580855981581,-122.3186323,-98,7.0
1718404937,47.54738235473633,-122.3098373,47.54580855981581,-122.3186323,-102,2.200000047683716
1718404854,47.5449447631836,-122.3067932,47.54580855981581,-122.3186323,-92,9.800000190734863
1718404841,47.54448699951172,-122.3063126,47.54580855981581,-122.3186323,-96,7.800000190734863
1718404827,47.544036865234375,-122.3058395,47.54580855981581,-122.3186323,-99,-0.5
1718404821,47.54339218139648,-122.3051605,47.54580855981581,-122.3186323,-94,8.199999809265137
1718405532,47.57331085205078,-122.3197556,47.54823440420244,-122.3013457,-118,-2.5
1718405161,47.55448532104492,-122.3183517,47.54823440420244,-122.3013457,-119,-7.5
1718405116,47.55236816,-122.3170853,47.54823440420244,-122.3013457,-119,-11.80000019
1718405077,47.55104064941406,-122.315773,47.54823440420244,-122.3013457,-120,-5.199999809
1718405058,47.55068588256836,-122.3152466,47.54823440420244,-122.3013457,-120,-6.5
1718405027,47.55006027,-122.3141861,47.54823440420244,-122.3013457,-119,-12.5
1718405000,47.54930114746094,-122.312912,47.54823440420244,-122.3013457,-121,-10.19999981
1718404956,47.54793930053711,-122.3107224,47.54823440420244,-122.3013457,-120,-7.5
1718404950,47.54777145385742,-122.3104553,47.54823440420244,-122.3013457,-119,-10.0
1718404514,47.47197723388672,-122.2686462,47.54823440420244,-122.3013457,-121,-13.0
1718405929,47.60731887817383,-122.3293915,47.54837431128243,-122.3747781,-104,-3.5
1718407310,47.61124038696289,-122.3251343,47.54837431128243,-122.3747781,-118,-11.80000019
1718406019,47.60949707,-122.3246384,47.54837431128243,-122.3747781,-116,-10.80000019
1718406032,47.60950469970703,-122.3246307,47.54837431128243,-122.3747781,-114,-8.0
1718407470,47.61030197143555,-122.3243408,47.54837431128243,-122.3747781,-113,-13.0
1718405269,47.55995559692383,-122.3213577,47.54837431128243,-122.3747781,-106,4.800000190734863
1718405321,47.56229782104492,-122.3212967,47.54837431128243,-122.3747781,-109,-1.5
1718405250,47.55895233154297,-122.3210831,47.54837431128243,-122.3747781,-110,-1.799999952
1718405238,47.558387756347656,-122.3208618,47.54837431128243,-122.3747781,-110,1.2000000476837158
1718405730,47.591217041015625,-122.3206482,47.54837431128243,-122.3747781,-112,2.5
1718405724,47.59004211425781,-122.3205795,47.54837431128243,-122.3747781,-104,4.800000190734863
1718405392,47.56636428833008,-122.3205261,47.54837431128243,-122.3747781,-90,-6.199999809
1718405411,47.567115783691406,-122.3204041,47.54837431128243,-122.3747781,-106,1.2000000476837158
1718405417,47.56729888916016,-122.3203812,47.54837431128243,-122.3747781,-106,4.199999809265137
1718405795,47.597755432128906,-122.3202133,47.54837431128243,-122.3747781,-101,4.0
1718405219,47.55717849731445,-122.3201675,47.54837431128243,-122.3747781,-114,-3.200000048
1718405449,47.56864929199219,-122.3201523,47.54837431128243,-122.3747781,-103,-0.200000003
1718405788,47.597354888916016,-122.320076,47.54837431128243,-122.3747781,-106,-6.800000191
1718405699,47.586055755615234,-122.3199997,47.54837431128243,-122.3747781,-112,-4.5
1718405474,47.569923400878906,-122.3199844,47.54837431128243,-122.3747781,-110,4.199999809265137
1718405481,47.57029342651367,-122.3199463,47.54837431128243,-122.3747781,-106,-1.200000048
1718405776,47.596981048583984,-122.3199463,47.54837431128243,-122.3747781,-116,2.799999952316284
1718405488,47.57058334350586,-122.3199158,47.54837431128243,-122.3747781,-98,7.800000190734863
1718405494,47.57086944580078,-122.3198929,47.54837431128243,-122.3747781,-102,1.2000000476837158
1718405500,47.57123947143555,-122.31987,47.54837431128243,-122.3747781,-98,2.5
1718405507,47.57161331176758,-122.3198471,47.54837431128243,-122.3747781,-105,0.0
1718405519,47.57234573364258,-122.3198166,47.54837431128243,-122.3747781,-94,2.0
1718405545,47.574310302734375,-122.3197021,47.54837431128243,-122.3747781,-102,6.800000190734863
1718405551,47.574485778808594,-122.3196945,47.54837431128243,-122.3747781,-100,2.5
1718405557,47.57462692260742,-122.3196945,47.54837431128243,-122.3747781,-105,-5.800000191
1718405680,47.58338165283203,-122.3196945,47.54837431128243,-122.3747781,-107,-0.800000012
1718405206,47.55648422241211,-122.3196869,47.54837431128243,-122.3747781,-112,-2.799999952
1718405577,47.57515335083008,-122.3196716,47.54837431128243,-122.3747781,-106,1.7999999523162842
1718405596,47.57591629,-122.3196106,47.54837431128243,-122.3747781,-101,5.0
1718405192,47.55584716796875,-122.3192444,47.54837431128243,-122.3747781,-108,-8.199999809
1718405628,47.57762145996094,-122.3192062,47.54837431128243,-122.3747781,-100,-2.200000048
1718405661,47.581153869628906,-122.3191605,47.54837431128243,-122.3747781,-92,9.800000190734863
1718405647,47.57982635498047,-122.3189163,47.54837431128243,-122.3747781,-110,3.799999952316284
1718405148,47.55387115478516,-122.3179855,47.54837431128243,-122.3747781,-107,-10.5
1718405058,47.55068588256836,-122.3152466,47.54837431128243,-122.3747781,-113,-3.5
1718404879,47.54610824584961,-122.3080673,47.54837431128243,-122.3747781,-110,-5.0
1718405123,47.55265045166016,-122.3172607,47.54960499782807,-122.3118096,-127,-12.0
1718405110,47.55214309692383,-122.3169174,47.54960499782807,-122.3118096,-129,-14.19999981
1718405096,47.55155944824219,-122.3163986,47.54960499782807,-122.3118096,-112,2.0
1718405084,47.55120468139648,-122.3159943,47.54960499782807,-122.3118096,-109,-0.200000003
1718405071,47.55095291137695,-122.3156509,47.54960499782807,-122.3118096,-119,-5.199999809
1718405046,47.55046081542969,-122.3148651,47.54960499782807,-122.3118096,-101,6.0
1718405033,47.55020904541016,-122.3144379,47.54960499782807,-122.3118096,-109,1.5
1718405000,47.54930114746094,-122.312912,47.54960499782807,-122.3118096,-90,8.800000190734863
1718404975,47.54853820800781,-122.3116913,47.54960499782807,-122.3118096,-88,11.5
1718404962,47.54814529418945,-122.3110504,47.54960499782807,-122.3118096,-100,9.199999809265137
1718404956,47.54793930053711,-122.3107224,47.54960499782807,-122.3118096,-93,10.800000190734863
1718404950,47.54777145385742,-122.3104553,47.54960499782807,-122.3118096,-91,11.800000190734863
1718404943,47.54756927490234,-122.3101349,47.54960499782807,-122.3118096,-94,11.5
1718404937,47.54738235473633,-122.3098373,47.54960499782807,-122.3118096,-118,5.800000190734863
1718404930,47.54721832275391,-122.3095932,47.54960499782807,-122.3118096,-94,11.5
1718404885,47.54636001586914,-122.3083878,47.54960499782807,-122.3118096,-111,1.5
1718404879,47.54610824584961,-122.3080673,47.54960499782807,-122.3118096,-118,-3.799999952
1718404847,47.54462432861328,-122.3064575,47.54960499782807,-122.3118096,-118,-4.199999809
1718404841,47.54448699951172,-122.3063126,47.54960499782807,-122.3118096,-109,3.799999952316284
1718404834,47.54436111450195,-122.3061829,47.54960499782807,-122.3118096,-120,-7.199999809
