time,sent_lat,sent_lon,hotspot_lat,hotspot_lon,received_rssi,received_snr
1718196038,32.78432846069336,-117.2075119,32.75513654,-117.207734,-120,-5
1718195807,32.75019836425781,-117.2072983,32.75513654,-117.207734,-111,7.5
1718195814,32.74997329711914,-117.2067337,32.75513654,-117.207734,-99,8.800000190734863
1718195820,32.749813079833984,-117.2064438,32.75513654,-117.207734,-107,-6
1718195827,32.74970626831055,-117.2059555,32.75513654,-117.207734,-93,8.5
1718195833,32.750125885009766,-117.205574,32.75513654,-117.207734,-92,3.200000047683716
1718195890,32.75491714477539,-117.2048264,32.75513654,-117.207734,-76,11.199999809265137
1718195846,32.751312255859375,-117.2047882,32.75513654,-117.207734,-102,7.800000190734863
1718195871,32.75273513793945,-117.2047882,32.75513654,-117.207734,-90,10.5
1718195858,32.752479553222656,-117.2047424,32.75513654,-117.207734,-84,11.199999809265137
1718195896,32.75581741333008,-117.2046738,32.75513654,-117.207734,-95,8
1718195954,32.760894775390625,-117.2041397,32.75513654,-117.207734,-108,1
1718195916,32.75824737548828,-117.2032623,32.75513654,-117.207734,-111,10
1718195935,32.75774002075195,-117.2031021,32.75513654,-117.207734,-90,10
1718195435,32.749027252197266,-117.209549,32.75766363,-117.2164693,-132,-18.20000076
1718195717,32.74949264526367,-117.2091141,32.75766363,-117.2164693,-130,-16.5
1718195967,32.764076232910156,-117.2049789,32.75766363,-117.2164693,-124,-10.80000019
1718195961,32.76251220703125,-117.2045898,32.75766363,-117.2164693,-118,-2.799999952
1718195954,32.760894775390625,-117.2041397,32.75766363,-117.2164693,-124,-9.800000191
1718196172,32.821353912353516,-117.2282639,32.83035817,-117.2139668,-107,-3.799999952
1718196153,32.816463470458984,-117.2234116,32.83035817,-117.2139668,-115,-10.80000019
1718196255,32.84528350830078,-117.2361603,32.85210362,-117.220493,-120,-5.5
1718196288,32.85439682006836,-117.2317352,32.85210362,-117.220493,-114,5
1718196294,32.85606384277344,-117.2308884,32.85210362,-117.220493,-117,1.2000000476837158
1718196307,32.85996627807617,-117.2302856,32.85210362,-117.220493,-107,0.800000012
1718196313,32.86178970336914,-117.2301407,32.85210362,-117.220493,-108,3
1718196864,33.02389144897461,-117.2736282,32.85210521,-117.2608523,-121,-10.5
1718196857,33.02169418334961,-117.2731628,32.85210521,-117.2608523,-119,-9
1718196569,32.9377327,-117.241539,32.94094512,-117.2372798,-122,-6
1718196537,32.92786789,-117.2401428,32.94094512,-117.2372798,-129,-13.5
1718196627,32.95621109008789,-117.2448044,32.94555268,-117.2485114,-110,-3.799999952
1718196620,32.95429229736328,-117.2444458,32.94555268,-117.2485114,-96,-4
1718196601,32.94791030883789,-117.2432556,32.94555268,-117.2485114,-80,6.5
1718196530,32.92569351196289,-117.239418,32.94555268,-117.2485114,-108,-9.5
1718196518,32.921756744384766,-117.2378082,32.94555268,-117.2485114,-101,-11.80000019
1718196672,32.96978759765625,-117.2492065,32.95988132,-117.2580059,-116,-11.5
1718196665,32.96773910522461,-117.248436,32.95988132,-117.2580059,-114,-8.800000191
1718196710,32.98093795776367,-117.2534332,32.96220121,-117.2077042,-102,6.199999809265137
1718196684,32.97316360473633,-117.2504883,33.00708672,-116.9579261,-109,-7.199999809
1718196979,33.05609893798828,-117.289444,33.04998911,-117.2873834,-113,-7.199999809
1718196972,33.05403518676758,-117.288826,33.04998911,-117.2873834,-112,-7.800000191
1718196960,33.05053711,-117.287735,33.04998911,-117.2873834,-83,10.5
1718196947,33.04686356,-117.2866287,33.04998911,-117.2873834,-85,10.199999809265137
1718196934,33.04314422607422,-117.2855072,33.04998911,-117.2873834,-100,1.7999999523162842
1718196979,33.05609893798828,-117.289444,33.0525223,-117.2994501,-127,-9.800000191
1718197114,33.09736251831055,-117.3065338,33.06420307,-117.2828736,-127,-12.5
1718197005,33.064388275146484,-117.2919235,33.06420307,-117.2828736,-116,-2
1718196985,33.05822754,-117.2900848,33.06420307,-117.2828736,-115,-1.200000048
1718197325,33.156829833984375,-117.3389053,33.16610571,-117.3460327,-123,-10.19999981
1718197941,33.30778884887695,-117.4753647,33.17035614,-117.3326145,-129,-14.19999981
1718197357,33.166343688964844,-117.3437347,33.17035614,-117.3326145,-123,-9.800000191
1718197344,33.162418365478516,-117.3417053,33.17035614,-117.3326145,-120,-7.5
1718197319,33.155067443847656,-117.3379974,33.17035614,-117.3326145,-119,-7
1718197601,33.226505279541016,-117.3956909,33.31291431,-116.8766107,-119,-11.5
1718196813,33.01030349731445,-117.2643356,33.31291431,-116.8766107,-117,-13.80000019
1718196665,32.96773910522461,-117.248436,33.31291431,-116.8766107,-113,-6.800000191
1718198955,33.454341888427734,-117.6468048,33.44550795,-117.6484928,-111,1.5
1718198929,33.44992446899414,-117.6392288,33.44550795,-117.6484928,-112,1.5
1718198897,33.44396973,-117.6296234,33.44550795,-117.6484928,-110,-7
1718198807,33.42322540283203,-117.6080627,33.44550795,-117.6484928,-111,3.5
1718199031,33.46696472167969,-117.6694412,33.47121721,-117.7040813,-116,-17
1718199018,33.46452331542969,-117.665657,33.47121721,-117.7040813,-113,-13.5
1718198641,33.395721435546875,-117.5921631,33.47121721,-117.7040813,-113,-14
1718198238,33.37163543701172,-117.554657,33.47121721,-117.7040813,-115,-15.80000019
1718199064,33.47503662109375,-117.6744003,33.47481783,-117.6909346,-118,-2.5
1718199185,33.50954055786133,-117.6609039,33.47481783,-117.6909346,-117,-10.5
1718199133,33.49370193481445,-117.6602478,33.47481783,-117.6909346,-114,-1
1718199250,33.52849578857422,-117.6710434,33.51920554,-117.683834,-120,-6.800000191
1718199198,33.51350021362305,-117.66259,33.51920554,-117.683834,-116,-2.5
1718199217,33.51930236816406,-117.6650696,33.53042058,-117.6715571,-116,-2.5
1718199211,33.51747131347656,-117.6642838,33.53042058,-117.6715571,-120,-8.199999809
1718199192,33.51166915893555,-117.6618118,33.53042058,-117.6715571,-124,-13.80000019
1718199602,33.61796951293945,-117.7107773,33.56253094,-117.6898494,-119,-8
1718199582,33.61375809,-117.7062683,33.56890729,-117.6662036,-124,-17.5
1718199340,33.555564880371094,-117.6728516,33.56890729,-117.6662036,-116,-7.800000191
1718199320,33.549747467041016,-117.6726685,33.56890729,-117.6662036,-116,-12.19999981
1718199313,33.54760742,-117.6726379,33.56890729,-117.6662036,-115,-8
1718199390,33.57083511352539,-117.6718063,33.56890729,-117.6662036,-92,7.199999809265137
1718199436,33.585018157958984,-117.6715927,33.56890729,-117.6662036,-110,-6.5
1718199493,33.599517822265625,-117.6790543,33.58076236,-117.7076096,-121,-6.800000191
1718199263,33.53162766,-117.6742859,33.58360679,-117.6757925,-133,-17.79999924
1718199378,33.567169189453125,-117.6720886,33.58360679,-117.6757925,-123,-10.5
1718199538,33.606231689453125,-117.6930084,33.59067871,-117.6979964,-119,-11.19999981
1718199513,33.60198211669922,-117.6855698,33.59067871,-117.6979964,-110,0
1718199621,33.62256622314453,-117.7150345,33.60495697,-117.734921,-116,-7.800000191
1718199544,33.60709762573242,-117.6948547,33.60750624,-117.7030269,-110,-0.200000003
1718199582,33.61375809,-117.7062683,33.61352111,-117.7039559,-89,7.800000190734863
1718199551,33.60805892944336,-117.6970444,33.61352111,-117.7039559,-116,-14.5
1718200076,33.73590850830078,-117.8192215,33.62745086,-117.6319213,-125,-13.5
1718199582,33.61375809,-117.7062683,33.62745086,-117.6319213,-116,-7.199999809
1718199678,33.637596130371094,-117.7292633,33.64032931,-117.6637531,-113,-9
1718199595,33.61653137207031,-117.7094421,33.64032931,-117.6637531,-114,-8.199999809
1718199582,33.61375809,-117.7062683,33.64032931,-117.6637531,-106,-2
1718199794,33.670005798339844,-117.7548676,33.65132955,-117.7506823,-125,-17
1718199749,33.65731430053711,-117.7450104,33.65132955,-117.7506823,-116,-8
1718199743,33.65559387207031,-117.7436829,33.65132955,-117.7506823,-123,-15.80000019
1718199736,33.65359878540039,-117.7421036,33.65132955,-117.7506823,-119,-10
1718200038,33.72925567626953,-117.8090591,33.71172269,-117.8044699,-115,-2.200000048
1718200018,33.72575759887695,-117.8039246,33.71172269,-117.8044699,-121,-7.5
1718199993,33.72123336791992,-117.7973022,33.71172269,-117.8044699,-117,-3.200000048
1718200120,33.740474700927734,-117.8330917,33.7369881,-117.8350902,-110,-1.5
1718200101,33.73839188,-117.8269272,33.7369881,-117.8350902,-125,-8.800000191
1718200095,33.73778533935547,-117.8249207,33.7369881,-117.8350902,-121,-4
1718200089,33.73720169067383,-117.8230438,33.7369881,-117.8350902,-119,-4.5
1718200146,33.743873596191406,-117.8409958,33.74074046,-117.8478689,-94,5
1718200095,33.73778533935547,-117.8249207,33.74074046,-117.8478689,-110,-5.199999809
1718200089,33.73720169067383,-117.8230438,33.74074046,-117.8478689,-108,-3.5
1718202023,33.97555923461914,-118.1250992,33.74894113,-118.3232254,-118,-14
1718199826,33.67912673950195,-117.7595596,33.75718615,-117.8298021,-114,-12.80000019
1718200236,33.76091384887695,-117.8630219,33.76980217,-117.8801137,-126,-12.5
1718200358,33.790679931640625,-117.8886566,33.78218063,-117.8001125,-113,-7.5
1718200185,33.752994537353516,-117.847496,33.78218063,-117.8001125,-114,-9.5
1718200345,33.78758239746094,-117.8855438,33.7918751,-117.8865988,-111,-1
1718200332,33.78440856933594,-117.8827133,33.7918751,-117.8865988,-114,-1
1718200326,33.783103942871094,-117.88134,33.7918751,-117.8865988,-118,-8
1718200498,33.822444915771484,-117.9223251,33.8218524,-117.9114523,-117,-6
1718200479,33.81803894042969,-117.9178162,33.8218524,-117.9114523,-95,9
1718200364,33.79204177856445,-117.8901672,33.8218524,-117.9114523,-119,-9
1718200627,33.84638595581055,-117.9604263,33.83841094,-117.9533613,-115,-11
1718200569,33.83592606,-117.9415894,33.83841094,-117.9533613,-111,-4
1718200800,33.87680435180664,-118.0145569,33.9003584,-117.9882273,-119,-8.800000191
1718200767,33.87105941772461,-118.0065918,33.9003584,-117.9882273,-117,-1
1718201011,33.910980224609375,-118.0712967,33.90595788,-118.0737611,-112,-4.800000191
1718201004,33.90981674194336,-118.069809,33.90595788,-118.0737611,-113,-6.800000191
1718200998,33.90861129760742,-118.068573,33.90595788,-118.0737611,-119,-12.19999981
1718200992,33.90733337402344,-118.0673141,33.90595788,-118.0737611,-117,-10.80000019
1718200985,33.905860900878906,-118.0658569,33.90595788,-118.0737611,-116,-9.5
1718200979,33.90456771850586,-118.0645294,33.90595788,-118.0737611,-120,-15.5
1718200825,33.879913330078125,-118.0213318,33.92237866,-118.0221176,-114,-11.5
1718200819,33.87916946411133,-118.0198059,33.92237866,-118.0221176,-114,-11.19999981
1718202254,33.99650573730469,-118.1459808,33.92565237,-117.9819128,-114,-11.5
1718201312,33.934329986572266,-118.0918121,33.9290303,-118.0962886,-122,-13.80000019
1718201306,33.93400955200195,-118.0915833,33.9290303,-118.0962886,-125,-15
1718201236,33.932159423828125,-118.0902786,33.9290303,-118.0962886,-121,-11.80000019
1718201178,33.92775344848633,-118.0872192,33.9290303,-118.0962886,-122,-10.19999981
1718201383,33.938655853271484,-118.0948257,33.9298757,-118.1305317,-124,-10.19999981
1718201306,33.93400955200195,-118.0915833,33.9298757,-118.1305317,-123,-8.199999809
1718201927,33.96470260620117,-118.1203613,33.94389101,-118.1449197,-132,-15.80000019
1718202011,33.97393035888672,-118.1239166,33.97063173,-118.1417805,-121,-12.80000019
1718202004,33.97301102,-118.1234207,33.97063173,-118.1417805,-120,-11.5
1718201992,33.97151184082031,-118.1228943,33.97063173,-118.1417805,-118,-9.199999809
1718201594,33.94840621948242,-118.101326,33.97337243,-117.9428214,-117,-11
1718201434,33.93959045410156,-118.0954742,33.97337243,-117.9428214,-109,-5.199999809
1718201345,33.936431884765625,-118.0932846,33.97337243,-117.9428214,-111,-5.800000191
1718201338,33.93586349487305,-118.0929031,33.97337243,-117.9428214,-108,-7.800000191
1718201191,33.92918777,-118.0881805,33.97337243,-117.9428214,-108,-10.19999981
1718201184,33.92849349975586,-118.0877075,33.97337243,-117.9428214,-104,-3.5
1718201178,33.92775344848633,-118.0872192,33.97337243,-117.9428214,-113,-6.199999809
1718201133,33.92203140258789,-118.0832367,33.97337243,-117.9428214,-118,-12.5
1718201069,33.91742706298828,-118.0799408,33.97337243,-117.9428214,-112,-12.19999981
1718201042,33.91556167602539,-118.0782318,33.97337243,-117.9428214,-106,-4.800000191
1718201030,33.91361999511719,-118.0757828,33.97337243,-117.9428214,-113,-12.5
1718203355,34.03501510620117,-118.1923981,34.01894389,-118.194988,-125,-15.5
1718203361,34.03501510620117,-118.1923981,34.01894389,-118.194988,-127,-18.20000076
1718203246,34.029178619384766,-118.1923904,34.01894389,-118.194988,-121,-10.5
1718203226,34.026756286621094,-118.1923752,34.01894389,-118.194988,-115,-5.5
1718203239,34.02828598022461,-118.1923752,34.01894389,-118.194988,-117,-7.5
1718203258,34.03080368041992,-118.1923752,34.01894389,-118.194988,-116,-7.5
1718203220,34.026023864746094,-118.1923523,34.01894389,-118.194988,-116,-6
1718203207,34.02462387084961,-118.1923294,34.01894389,-118.194988,-120,-10
1718203162,34.02379227,-118.1922913,34.01894389,-118.194988,-114,-6
1718203169,34.02379227,-118.1922913,34.01894389,-118.194988,-113,-3
1718203175,34.02379227,-118.1922913,34.01894389,-118.194988,-118,-8.5
1718203182,34.02379227,-118.1922913,34.01894389,-118.194988,-120,-10.5
1718203188,34.02379227,-118.1922913,34.01894389,-118.194988,-112,-2.200000048
1718203194,34.02379227,-118.1922913,34.01894389,-118.194988,-118,-8.199999809
1718203143,34.02378845214844,-118.1922913,34.01894389,-118.194988,-114,-4.199999809
1718203149,34.02378845214844,-118.1922913,34.01894389,-118.194988,-114,-4.5
1718203155,34.02378845214844,-118.1922913,34.01894389,-118.194988,-111,-1
1718203136,34.02336502075195,-118.1922836,34.01894389,-118.194988,-126,-8
1718203105,34.02070999145508,-118.1921997,34.01894389,-118.194988,-115,-5.199999809
1718203098,34.02066421508789,-118.1920242,34.01894389,-118.194988,-110,-1.200000048
1718203092,34.02066421508789,-118.1919708,34.01894389,-118.194988,-114,-3.200000048
1718203079,34.02067947387695,-118.1916428,34.01894389,-118.194988,-114,-4.800000191
1718203072,34.02069091796875,-118.1911774,34.01894389,-118.194988,-112,-3
1718203066,34.02070617675781,-118.1906281,34.01894389,-118.194988,-113,-4
1718202735,34.02090835571289,-118.189537,34.01894389,-118.194988,-117,-6.800000191
1718202728,34.02090072631836,-118.1894226,34.01894389,-118.194988,-118,-7.5
1718202722,34.020851135253906,-118.18927,34.01894389,-118.194988,-111,-2
1718202716,34.02069091796875,-118.189209,34.01894389,-118.194988,-114,-4.5
1718202689,34.020294189453125,-118.187233,34.01894389,-118.194988,-105,4
1718202683,34.020294189453125,-118.1866684,34.01894389,-118.194988,-112,-2.200000048
1718202677,34.02029800415039,-118.1861572,34.01894389,-118.194988,-113,-4.199999809
1718202664,34.020301818847656,-118.185051,34.01894389,-118.194988,-127,-16.5
1718202658,34.02030563354492,-118.1845398,34.01894389,-118.194988,-123,-13.19999981
1718202651,34.020301818847656,-118.1839523,34.01894389,-118.194988,-121,-12.19999981
1718202639,34.02027893066406,-118.1829224,34.01894389,-118.194988,-124,-13.80000019
1718203835,34.04990768432617,-118.2145157,34.04219493,-118.2547706,-122,-14
1718203789,34.04819869995117,-118.2107849,34.04219493,-118.2547706,-124,-15
1718203783,34.048030853271484,-118.2104034,34.04219493,-118.2547706,-124,-13.5
1718203527,34.040348052978516,-118.1924896,34.05326153,-118.1468374,-105,-11.5
1718202273,33.99803543,-118.146965,34.05326153,-118.1468374,-108,-13.19999981
1718202164,33.988258361816406,-118.1381302,34.05326153,-118.1468374,-107,-8
1718202055,33.979408264160156,-118.1283264,34.05326153,-118.1468374,-102,-13.5
1718202048,33.978675842285156,-118.1275787,34.05326153,-118.1468374,-107,-11
